plazo,periodo_gracia,cuotas,cuotas_capital,tasa_indexacion,valor_credito
36,0,36,36,IBR,50000000.0
12,0,12,12,IBR,15000000.0
12,11,12,1,IBR,204000000.0
12,11,12,1,IBR,1000000.0
12,11,12,1,IBR,15000000.0
12,11,12,1,IBR,45000000.0
12,11,12,1,IBR,7320000.0
12,11,12,1,IBR,4500000.0
12,11,12,1,IBR,8000000.0
12,11,12,1,IBR,20000000.0
12,11,12,1,IBR,3000000.0
12,11,12,1,IBR,37800000.0
12,11,12,1,IBR,10000000.0
6,0,1,1,IBR,100000000.0
60,0,10,10,IBR,30000000.0
20,0,5,5,IBR,3514920.0
18,0,3,3,IBR,1863556.0
24,0,23,23,IBR,3946280.0
12,0,12,12,IBR,1500000.0
24,1,2,1,IBR,10000000.0
96,8,16,8,IBR,9000000.0
72,2,12,10,IBR,30000000.0
36,2,6,4,IBR,6000000.0
108,2,18,16,IBR,7000000.0
77,2,13,11,IBR,20000000.0
36,2,6,4,IBR,4998796.0
6,5,6,1,IBR,1300000000.0
63,4,11,7,DTF,10000000.0
48,2,8,6,IBR,5600000.0
120,2,20,18,IBR,7045000.0
12,0,0,0,DTF,500000.0
60,0,10,10,IBR,30000000.0
10,0,1,1,DTF,100000000.0
36,0,6,6,IBR,17500000.0
84,2,14,12,IBR,10000000.0
132,8,22,14,IBR,13000000.0
12,0,0,0,DTF,380000.0
75,2,7,5,IBR,5000000.0
36,0,6,6,IBR,8500000.0
36,0,6,6,IBR,17400000.0
60,2,10,8,IBR,10000000.0
65,1,6,5,IBR,4500000.0
12,0,0,0,DTF,2000000.0
12,0,0,0,DTF,1000000.0
132,15,22,7,IBR,10000000.0
12,0,0,0,DTF,30000000.0
60,2,10,8,IBR,5000000.0
93,0,8,8,DTF,13999520.0
81,8,13,5,IBR,10000000.0
36,0,6,6,IBR,2000000.0
144,8,24,16,IBR,12500000.0
36,0,6,6,IBR,6000000.0
96,2,16,14,IBR,20000000.0
72,2,12,10,IBR,25000000.0
84,2,14,12,IBR,23400000.0
36,0,6,6,IBR,16000000.0
36,0,6,6,IBR,10000000.0
84,9,14,5,IBR,22000000.0
94,9,15,6,IBR,5600000.0
70,7,11,4,IBR,4700000.0
12,11,12,1,IBR,46000000.0
12,11,12,1,IBR,24000000.0
12,11,12,1,IBR,6000000.0
12,11,12,1,IBR,291000.0
12,11,12,1,IBR,11000000.0
12,11,12,1,IBR,193250.0
12,11,12,1,IBR,25000000.0
12,11,12,1,IBR,500000.0
132,24,132,108,IBR,5438092020.0
10,0,1,1,IBR,30000000.0
36,5,6,1,IBR,5000000.0
24,3,4,1,IBR,3000000.0
36,0,6,6,IBR,16000000.0
6,5,6,1,IBR,3000000.0
6,5,6,1,IBR,8000000.0
84,4,14,10,IBR,2000000000.0
12,0,12,12,IBR,219731270.0
12,0,12,12,IBR,109506879.0
60,0,10,10,IBR,6000000.0
24,2,4,2,IBR,35640000.0
126,3,21,18,IBR,9000000.0
24,0,4,4,IBR,160000000.0
156,8,26,18,IBR,9200000.0
30,0,5,5,IBR,10603147.0
8,7,8,1,IBR,6390000.0
6,5,6,1,IBR,3450000.0
60,1,10,9,IBR,119000000.0
3,0,1,1,IBR,10000000000.0
3,0,3,3,IBR,100000000.0
1,0,1,1,IBR,13000000.0
36,0,36,36,IBR,45000000.0
36,35,36,1,IBR,3379540.0
12,0,12,12,IBR,125000000.0
10,0,1,1,IBR,21090000.0
19,0,18,18,IBR,2182970.0
18,0,18,18,IBR,1674970.0
96,2,16,14,IBR,10400000.0
138,7,23,16,IBR,240306894.0
48,2,8,6,IBR,7000000.0
36,2,6,4,IBR,3000000.0
6,5,6,1,IBR,16125991.0
66,7,11,4,IBR,6000000.0
60,0,10,10,IBR,2500000.0
12,11,12,1,IBR,10000000.0
66,6,11,5,IBR,12000000.0
36,0,36,36,IBR,40000000.0
96,2,16,14,IBR,12000000.0
36,0,6,6,IBR,10000000.0
19,0,18,18,IBR,2074970.0
36,0,6,6,IBR,12000000.0
6,5,6,1,IBR,25000000.0
36,0,6,6,IBR,1200000.0
73,1,7,6,DTF,8813628.0
36,0,6,6,IBR,3750000.0
18,0,18,18,IBR,3260000.0
12,0,1,1,IBR,15000000.0
78,7,12,5,IBR,19000000.0
6,0,1,1,IBR,5000000.0
88,3,16,13,IBR,6000000.0
66,6,11,5,IBR,10000000.0
36,0,6,6,IBR,6000000.0
22,0,5,5,IBR,20833330.0
60,59,60,1,IBR,213567113.0
52,2,9,7,IBR,12000000.0
12,0,12,12,IBR,2250956.0
24,0,24,24,IBR,5300000.0
13,0,12,12,IBR,1200000.0
60,5,10,5,IBR,17603701.0
12,0,1,1,IBR,18000000.0
60,0,20,20,IBR,8000000.0
12,0,1,1,IBR,5500000.0
60,0,10,10,IBR,10000000.0
79,8,13,5,IBR,22000000.0
84,2,14,12,IBR,12000000.0
36,0,6,6,IBR,2200000.0
25,0,5,5,IBR,3748900.0
36,0,36,36,IBR,300000000.0
60,2,10,8,IBR,12000000.0
84,0,14,14,IBR,15000000.0
72,2,12,10,IBR,16500000.0
48,4,9,5,DTF,8313650.0
18,0,18,18,IBR,1585680.0
48,2,8,6,IBR,8900000.0
36,0,6,6,IBR,9000000.0
96,2,16,14,IBR,15000000.0
12,0,2,2,IBR,26296765.0
10,0,10,10,IBR,903766.0
18,0,3,3,IBR,3100000.0
9,0,2,2,IBR,3666640.0
84,2,14,12,IBR,33000000.0
96,2,16,14,IBR,17500000.0
8,0,1,1,IBR,55000000.0
60,2,10,8,IBR,6000000.0
24,0,24,24,DTF,6000000.0
36,0,6,6,IBR,5000000.0
84,2,14,12,IBR,6000000.0
33,0,3,3,IBR,5000000.0
35,0,35,35,DTF,5000000.0
8,0,1,1,DTF,50000000.0
48,2,8,6,IBR,8000000.0
36,35,36,1,DTF,6100000.0
24,0,2,2,IBR,1600000.0
24,0,2,2,IBR,2560000.0
93,10,16,6,IBR,7000000.0
12,0,0,0,DTF,300000.0
12,0,0,0,DTF,5000000.0
36,0,36,36,DTF,41000000.0
120,2,20,18,IBR,15000000.0
12,0,0,0,DTF,17500000.0
24,0,4,4,IBR,1900000.0
120,2,20,18,IBR,11000000.0
63,1,6,5,IBR,6000000.0
42,0,7,7,IBR,5947027.0
6,0,1,1,IBR,76000000.0
18,0,3,3,DTF,1780983.0
11,0,2,2,IBR,12335382.0
36,0,6,6,IBR,3348355.0
24,0,2,2,DTF,2802227.0
36,0,6,6,IBR,8540031.0
24,0,4,4,DTF,5691864.0
36,0,6,6,IBR,6000000.0
72,2,12,10,IBR,8000000.0
96,2,16,14,IBR,10000000.0
10,0,1,1,IBR,35000000.0
84,2,14,12,IBR,10500000.0
36,0,6,6,IBR,12000000.0
72,2,12,10,IBR,10000000.0
60,0,10,10,IBR,20000000.0
72,0,12,12,IBR,14000000.0
36,1,6,5,IBR,10000000.0
84,9,14,5,IBR,8600000.0
84,2,14,12,IBR,12500000.0
21,0,21,21,DTF,4200000.0
13,0,12,12,DTF,1104000.0
13,0,12,12,DTF,1100000.0
72,2,12,10,IBR,14000000.0
13,0,13,13,DTF,1500000.0
24,0,2,2,IBR,2600000.0
12,0,12,12,DTF,1062000.0
72,2,12,10,IBR,20000000.0
17,0,17,17,DTF,3000000.0
3,0,1,1,DTF,410513840.0
2,0,2,2,DTF,410000000.0
15,0,15,15,DTF,1600000.0
60,2,10,8,IBR,10000000.0
96,2,16,14,IBR,8000000.0
24,0,4,4,IBR,3800000.0
72,2,12,10,IBR,20000000.0
120,0,20,20,IBR,2500000.0
88,9,15,6,IBR,10000000.0
120,2,21,19,IBR,12500000.0
60,0,10,10,IBR,5500000.0
36,0,6,6,IBR,10700000.0
72,2,12,10,IBR,6000000.0
36,0,6,6,IBR,2600000.0
6,0,1,1,IBR,10000000.0
84,2,14,12,IBR,15000000.0
19,0,18,18,IBR,1800000.0
10,0,1,1,IBR,4000000.0
24,0,23,23,IBR,3495795.0
36,2,6,4,IBR,24000000.0
82,7,14,7,IBR,5965644.0
12,0,12,12,IBR,68679000.0
36,0,36,36,IBR,1000000000.0
19,0,3,3,IBR,3130500.0
19,0,18,18,IBR,1682970.0
84,0,14,14,IBR,16000000.0
24,0,24,24,IBR,100000000.0
36,0,6,6,IBR,1500000.0
12,0,1,1,IBR,6000000.0
88,9,15,6,IBR,7440000.0
6,0,0,0,IBR,8090000.0
24,0,4,4,IBR,3067200.0
19,0,3,3,IBR,2139770.0
60,2,10,8,IBR,15000000.0
84,2,14,12,IBR,20000000.0
36,0,6,6,IBR,6000000.0
12,11,12,1,IBR,8000000.0
60,5,10,5,DTF,6499916.0
60,0,10,10,IBR,12000000.0
12,11,12,1,IBR,12000000.0
35,3,6,3,DTF,3804473.0
18,0,18,18,IBR,5115200.0
88,7,15,8,DTF,10400000.0
60,2,10,8,IBR,6800000.0
12,0,12,12,IBR,74608523.0
48,1,8,7,DTF,48750913.0
60,0,10,10,IBR,10800000.0
120,2,20,18,IBR,14000000.0
10,0,1,1,IBR,30000000.0
12,0,12,12,IBR,1187600.0
72,0,12,12,IBR,11000000.0
12,11,12,1,IBR,3176300.0
36,0,6,6,IBR,10000000.0
18,1,3,2,DTF,8703000.0
36,3,6,3,IBR,2150000.0
17,0,17,17,IBR,2150000.0
13,0,12,12,IBR,800000.0
10,0,1,1,IBR,10000000.0
6,5,6,1,IBR,5740000.0
60,0,10,10,IBR,7500000.0
14,0,14,14,IBR,1200000.0
11,0,1,1,IBR,2520000.0
71,1,12,11,DTF,180955501.0
82,9,14,5,IBR,7000000.0
60,0,10,10,IBR,5500000.0
40,3,7,4,DTF,4288514.0
10,0,1,1,IBR,10500000.0
22,2,4,2,IBR,2640000.0
21,0,20,20,IBR,2600000.0
36,0,3,3,IBR,3300000.0
60,1,20,19,IBR,18000000.0
60,0,60,60,IBR,5000000.0
12,0,12,12,IBR,771980.0
64,15,64,49,IBR,15000000.0
24,0,2,2,IBR,3000000.0
60,1,9,8,IBR,20000000.0
20,0,20,20,DTF,3500000.0
12,0,12,12,DTF,1200000.0
6,0,0,0,DTF,5000000.0
60,2,10,8,IBR,7000000.0
13,0,12,12,DTF,1200000.0
52,0,5,5,DTF,2211124.0
120,14,20,6,IBR,10000000.0
48,4,8,4,DTF,14850440.0
24,0,2,2,IBR,3000000.0
6,0,0,0,DTF,2000000.0
6,0,0,0,DTF,14845000.0
60,0,10,10,DTF,10447127.0
24,0,4,4,IBR,2600000.0
24,2,4,2,IBR,2000000.0
60,0,10,10,DTF,10504214.0
120,3,10,7,IBR,15000000.0
96,2,16,14,IBR,12000000.0
24,0,2,2,IBR,3500000.0
19,0,18,18,DTF,2000000.0
60,4,20,16,IBR,10000000.0
12,0,12,12,IBR,3485046.0
4,0,1,1,IBR,4961566.0
60,2,10,8,IBR,12000000.0
7,0,6,6,IBR,1066720.0
60,0,10,10,IBR,15000000.0
12,0,12,12,IBR,1030320.0
84,2,14,12,IBR,5007000.0
66,6,11,5,IBR,10000000.0
84,0,14,14,IBR,238000000.0
72,2,12,10,IBR,8000000.0
84,9,14,5,IBR,4500000.0
13,0,12,12,IBR,1319520.0
72,2,12,10,IBR,3500000.0
12,11,12,1,IBR,99990000.0
144,6,24,18,IBR,14000000.0
66,0,11,11,IBR,8113133.0
84,2,14,12,IBR,5850000.0
12,11,12,1,IBR,8300000.0
36,0,6,6,IBR,6000000.0
10,0,10,10,DTF,800000.0
84,0,14,14,IBR,15000000.0
84,2,14,12,IBR,61923000.0
60,2,10,8,IBR,15000000.0
12,0,0,0,DTF,3400000.0
96,2,16,14,IBR,90200000.0
72,7,12,5,IBR,52000000.0
36,0,36,36,DTF,150000000.0
24,2,4,2,IBR,2500000.0
16,0,15,15,DTF,4100000.0
18,0,17,17,DTF,2600000.0
48,0,8,8,DTF,10800000.0
19,0,18,18,DTF,2100000.0
84,2,14,12,IBR,10000000.0
12,0,1,1,DTF,2869905.0
42,0,7,7,DTF,11199942.0
36,2,6,4,IBR,15000000.0
13,0,12,12,DTF,842000.0
12,1,2,1,DTF,1255608.0
55,0,10,10,DTF,74240266.0
132,8,22,14,IBR,10000000.0
84,0,14,14,IBR,21000000.0
15,0,1,1,IBR,8000000.0
36,0,6,6,IBR,4493510.0
12,0,2,2,DTF,2766650.0
6,0,1,1,IBR,2391303.0
6,0,1,1,IBR,2244612.0
72,0,12,12,IBR,2500000.0
18,0,1,1,IBR,1800000.0
36,0,6,6,IBR,10000000.0
84,8,14,6,IBR,11000000.0
132,8,22,14,IBR,6000000.0
72,2,12,10,IBR,20000000.0
84,2,14,12,IBR,20000000.0
60,2,10,8,IBR,28000000.0
36,0,6,6,IBR,7000000.0
72,0,12,12,IBR,22000000.0
84,2,14,12,IBR,8000000.0
78,8,13,5,IBR,7000000.0
92,9,15,6,IBR,8148000.0
60,0,10,10,IBR,15000000.0
24,0,8,8,IBR,50000000.0
36,0,36,36,IBR,26237000.0
6,0,6,6,IBR,62000000.0
36,0,36,36,IBR,140000000.0
36,0,36,36,IBR,41000000.0
36,0,12,12,IBR,163000000.0
70,7,11,4,IBR,7000000.0
84,2,14,12,IBR,17000000.0
72,2,12,10,IBR,8000000.0
18,0,3,3,DTF,1113858.0
60,0,10,10,IBR,27375345.0
22,0,2,2,IBR,9478922.0
10,0,1,1,IBR,10000000.0
36,0,6,6,IBR,6762298.0
36,0,3,3,DTF,6415450.0
23,0,2,2,DTF,7275243.0
24,0,8,8,IBR,19632868.0
36,3,6,3,IBR,9582218.0
54,0,9,9,IBR,11099242.0
18,0,1,1,IBR,9700000.0
6,0,1,1,IBR,2000000000.0
6,5,6,1,IBR,14000000.0
70,6,11,5,IBR,5000000.0
18,0,18,18,IBR,2204000.0
13,0,2,2,IBR,1049980.0
13,0,12,12,IBR,5072000.0
12,0,2,2,DTF,2246465.0
16,0,15,15,IBR,1644000.0
30,0,5,5,IBR,9476405.0
12,11,12,1,IBR,4000000.0
13,0,12,12,IBR,1543200.0
6,5,6,1,IBR,820000.0
12,0,4,4,IBR,643000000.0
36,0,6,6,IBR,12000000.0
12,0,12,12,IBR,1739756.0
17,1,3,2,DTF,2117826.0
36,0,6,6,IBR,3500000.0
10,0,1,1,IBR,7610000.0
60,2,10,8,IBR,7000000.0
36,0,6,6,IBR,9119279.0
18,0,3,3,IBR,4307600.0
60,0,10,10,IBR,22846818.0
42,0,7,7,IBR,17777720.0
65,0,11,11,IBR,7999872.0
9,0,1,1,DTF,2910559.0
29,0,5,5,IBR,4865089.0
18,0,18,18,IBR,3150000.0
22,21,22,1,IBR,2892280.0
12,11,12,1,IBR,1024000.0
12,11,12,1,IBR,1100320.0
12,11,12,1,IBR,2640724.0
24,23,24,1,IBR,8465648.0
53,0,5,5,IBR,20000000.0
60,1,9,8,IBR,40000000.0
96,3,15,12,IBR,30000000.0
96,2,16,14,IBR,22000000.0
72,2,12,10,IBR,10000000.0
26,0,4,4,DTF,4146975.0
36,0,6,6,IBR,7500000.0
42,1,7,6,DTF,9412698.0
72,2,12,10,IBR,15000000.0
84,2,14,12,IBR,10000000.0
72,2,12,10,IBR,10000000.0
60,0,10,10,IBR,25000000.0
36,0,6,6,IBR,10000000.0
120,2,20,18,IBR,10500000.0
12,0,2,2,IBR,16000000.0
13,0,12,12,IBR,1049980.0
59,1,10,9,DTF,8330691.0
120,8,20,12,IBR,5000000.0
60,2,10,8,IBR,4000000.0
12,11,12,1,IBR,8800000.0
25,0,4,4,IBR,4013930.0
12,0,12,12,IBR,1500000.0
24,2,4,2,IBR,10000000.0
24,0,8,8,IBR,4077283.0
18,1,3,2,DTF,332416383.0
13,0,12,12,IBR,1567200.0
60,0,10,10,IBR,10000000.0
84,2,14,12,IBR,25000000.0
12,11,12,1,IBR,3000000.0
36,0,12,12,IBR,3500000.0
48,0,4,4,DTF,4998910.0
72,2,12,10,IBR,5883000.0
60,2,10,8,IBR,20000000.0
72,2,12,10,IBR,8400000.0
36,35,36,1,IBR,20000000.0
6,0,1,1,IBR,9000000.0
120,2,20,18,IBR,50000000.0
12,0,12,12,IBR,1135280.0
13,0,12,12,IBR,2033600.0
120,2,20,18,IBR,25000000.0
60,2,10,8,IBR,10000000.0
72,8,12,4,IBR,15000000.0
12,11,13,2,IBR,35142100.0
60,2,10,8,IBR,11000000.0
24,0,4,4,IBR,4000000.0
84,2,14,12,IBR,16000000.0
60,59,60,1,IBR,21090000.0
36,0,12,12,IBR,1000000.0
12,11,12,1,IBR,43600000.0
66,0,11,11,IBR,19984473.0
22,0,21,21,DTF,2466704.0
72,0,6,6,DTF,8264751.0
55,0,9,9,DTF,18862602.0
13,0,12,12,DTF,700000.0
24,0,2,2,IBR,2300000.0
23,0,4,4,DTF,5319449.0
60,5,10,5,IBR,12000000.0
95,10,16,6,IBR,8000000.0
23,2,4,2,DTF,7730557.0
36,2,6,4,IBR,14000000.0
24,2,4,2,IBR,50000000.0
72,2,12,10,IBR,20000000.0
60,2,10,8,IBR,25000000.0
60,2,10,8,IBR,20000000.0
72,2,12,10,IBR,23000000.0
84,2,14,12,IBR,20000000.0
36,0,3,3,DTF,2073979.0
18,0,1,1,IBR,16000000.0
60,0,10,10,IBR,6000000.0
72,8,12,4,IBR,24000000.0
83,8,14,6,IBR,7000000.0
12,11,12,1,IBR,3000000.0
6,5,6,1,IBR,17000000.0
36,35,36,1,IBR,15150000.0
6,5,6,1,IBR,20110000.0
36,0,6,6,IBR,192000000.0
72,0,12,12,IBR,80000000.0
24,0,4,4,IBR,150000000.0
8,0,1,1,IBR,34817226.0
24,1,2,1,IBR,80000000.0
72,2,12,10,IBR,80000000.0
96,2,16,14,IBR,84500000.0
36,35,36,1,IBR,6288531.0
85,8,14,6,IBR,20000000.0
36,0,6,6,IBR,4200000.0
12,0,2,2,IBR,4000000.0
2,0,1,1,IBR,1112646.0
3,0,1,1,IBR,10000000.0
12,0,12,12,IBR,47000000.0
12,0,2,2,IBR,58000000.0
24,0,24,24,IBR,1000000000.0
36,0,6,6,IBR,8000000.0
48,2,8,6,IBR,27000000.0
36,2,6,4,IBR,15000000.0
36,0,6,6,IBR,7428400.0
84,2,14,12,IBR,20000000.0
36,0,6,6,IBR,9000000.0
36,0,6,6,IBR,12000000.0
60,2,10,8,IBR,10000000.0
60,0,10,10,IBR,15000000.0
84,2,14,12,IBR,17000000.0
60,0,10,10,IBR,16000000.0
60,0,10,10,IBR,12000000.0
84,2,14,12,IBR,25000000.0
60,0,10,10,IBR,6000000.0
96,2,16,14,IBR,16000000.0
16,0,16,16,IBR,3700000.0
18,0,18,18,IBR,2100000.0
12,0,1,1,IBR,20000000.0
79,8,13,5,IBR,15000000.0
36,0,6,6,IBR,2500000.0
12,0,12,12,IBR,1243773.0
36,0,6,6,IBR,4000000.0
55,6,9,3,IBR,5000000.0
84,2,14,12,IBR,9000000.0
36,0,6,6,IBR,8000000.0
18,0,3,3,IBR,1179571.0
13,0,12,12,IBR,2200000.0
60,0,10,10,IBR,40000000.0
24,3,4,1,IBR,6000000.0
60,0,10,10,IBR,5000000.0
12,0,2,2,DTF,3468556.0
60,0,10,10,IBR,15000000.0
24,0,24,24,IBR,6000000.0
60,0,10,10,IBR,37000000.0
36,35,36,1,IBR,113713283.0
6,0,6,6,IBR,552957.0
24,0,5,5,IBR,8985084.0
19,0,18,18,IBR,3000000.0
36,0,12,12,IBR,5600000.0
19,0,18,18,IBR,2000000.0
33,0,6,6,IBR,15000000.0
36,0,6,6,IBR,40300000.0
96,10,16,6,IBR,10000000.0
18,0,3,3,IBR,3046963.0
55,6,9,3,IBR,2400000.0
13,0,12,12,IBR,1353440.0
84,2,14,12,IBR,15000000.0
60,0,10,10,IBR,15000000.0
66,7,11,4,IBR,5000000.0
24,0,24,24,IBR,25000000.0
31,0,6,6,IBR,3000000.0
18,0,18,18,IBR,1340130.0
36,0,6,6,IBR,3500000.0
36,0,36,36,IBR,369648804.0
18,0,18,18,IBR,2211086.0
60,2,10,8,IBR,6000000.0
84,2,14,12,IBR,120000000.0
36,0,6,6,IBR,7000000.0
19,0,18,18,IBR,2192280.0
36,0,36,36,IBR,15000000.0
36,0,6,6,IBR,3200000.0
93,10,16,6,IBR,8000000.0
60,0,10,10,IBR,10000000.0
60,0,10,10,IBR,7000000.0
36,0,3,3,IBR,1500000.0
36,0,6,6,IBR,12000000.0
120,4,20,16,IBR,32000000.0
36,0,6,6,IBR,5000000.0
60,0,10,10,IBR,9000000.0
12,11,12,1,IBR,60000000.0
51,4,9,5,IBR,4000000.0
60,2,10,8,IBR,10000000.0
107,9,18,9,DTF,2834111.0
84,2,14,12,IBR,12000000.0
60,2,10,8,IBR,15000000.0
81,9,14,5,IBR,10000000.0
34,2,6,4,DTF,9042020.0
60,0,10,10,IBR,15000000.0
72,2,12,10,IBR,8000000.0
87,9,15,6,IBR,15700000.0
6,0,1,1,IBR,129445264.0
36,0,7,7,IBR,6000000.0
85,8,15,7,IBR,18000000.0
36,0,36,36,IBR,30000000.0
36,0,36,36,IBR,50000000.0
72,2,12,10,IBR,40000000.0
13,0,1,1,IBR,5000000.0
48,0,8,8,IBR,13939768.0
10,0,1,1,IBR,4370000.0
12,0,1,1,IBR,5069140.0
20,0,2,2,IBR,6612514.0
10,0,1,1,IBR,60000000.0
85,8,14,6,IBR,24000000.0
60,0,10,10,IBR,6500000.0
36,0,6,6,IBR,16000000.0
36,0,6,6,IBR,13800000.0
72,2,12,10,IBR,20000000.0
36,0,6,6,IBR,18000000.0
72,0,12,12,IBR,10000000.0
10,0,1,1,IBR,15000000.0
72,2,12,10,IBR,20000000.0
19,0,18,18,IBR,2100000.0
72,2,12,10,IBR,20000000.0
12,11,12,1,IBR,20000000.0
12,0,1,1,DTF,15000000.0
30,0,5,5,IBR,3000000.0
96,2,16,14,IBR,15000000.0
24,0,24,24,IBR,3992803.0
15,0,15,15,IBR,4400000.0
10,0,1,1,IBR,10000000.0
6,5,6,1,IBR,9000000.0
13,0,12,12,IBR,1157120.0
60,0,10,10,IBR,16150000.0
36,0,12,12,IBR,200000000.0
84,2,14,12,IBR,12000000.0
6,5,6,1,IBR,1500000000.0
36,0,36,36,IBR,3200000000.0
19,0,18,18,IBR,2211086.0
23,0,22,22,IBR,2600000.0
19,0,18,18,IBR,1661650.0
21,0,20,20,IBR,2400000.0
60,0,60,60,IBR,140000000.0
12,0,12,12,IBR,1626320.0
48,4,8,4,IBR,7500000.0
72,2,12,10,IBR,20000000.0
15,0,15,15,IBR,919520.0
60,2,10,8,IBR,12000000.0
60,2,10,8,IBR,20000000.0
18,0,18,18,IBR,3000000.0
12,0,1,1,IBR,7000000.0
12,11,12,1,IBR,1166973.0
12,11,12,1,IBR,7000000.0
12,11,12,1,IBR,5000000.0
12,11,12,1,IBR,9000000.0
12,11,12,1,IBR,50000000.0
12,11,12,1,IBR,10000000.0
12,11,12,1,IBR,10000000.0
12,11,12,1,IBR,5500000.0
12,11,12,1,IBR,167000000.0
12,11,12,1,IBR,5000000.0
12,11,12,1,IBR,30000000.0
10,0,1,1,IBR,3000000.0
36,2,6,4,IBR,25000000.0
36,0,6,6,IBR,3800000.0
60,2,10,8,IBR,20000000.0
12,0,12,12,IBR,2000000.0
63,6,11,5,IBR,6200000.0
84,2,14,12,IBR,10000000.0
84,2,14,12,IBR,21000000.0
24,0,24,24,IBR,2505560.0
81,8,14,6,IBR,10000000.0
12,0,12,12,IBR,4200000.0
36,0,36,36,IBR,40000000.0
36,0,36,36,IBR,204000000.0
72,2,12,10,IBR,15000000.0
60,2,10,8,IBR,8000000.0
13,0,12,12,IBR,1200000.0
47,4,8,4,DTF,2175604.0
12,1,2,1,DTF,4399642.0
36,0,6,6,IBR,2000000.0
36,6,36,30,IBR,80000000.0
72,0,12,12,IBR,15000000.0
36,0,6,6,IBR,10000000.0
18,0,1,1,IBR,4600000.0
60,0,10,10,IBR,8000000.0
72,8,12,4,IBR,45000000.0
52,4,9,5,IBR,224999446.0
24,1,4,3,IBR,10000000.0
72,2,12,10,IBR,15000000.0
96,2,16,14,IBR,16000000.0
84,2,14,12,IBR,30000000.0
120,2,20,18,IBR,13000000.0
84,2,14,12,IBR,32000000.0
36,0,6,6,IBR,11000000.0
60,0,10,10,IBR,7000000.0
18,0,1,1,IBR,11000000.0
10,0,1,1,IBR,10500000.0
60,0,10,10,IBR,30000000.0
18,0,1,1,IBR,2500000.0
36,0,6,6,IBR,17000000.0
84,2,14,12,IBR,13000000.0
18,0,3,3,IBR,2700000.0
84,2,14,12,IBR,25000000.0
19,0,18,18,IBR,2568400.0
84,2,14,12,IBR,25000000.0
60,15,60,45,IBR,24650000.0
16,0,1,1,IBR,12000000.0
12,11,12,1,IBR,50000.0
12,11,12,1,IBR,60000000.0
12,11,12,1,IBR,500000.0
12,11,12,1,IBR,4300000.0
12,11,12,1,IBR,20000000.0
12,11,12,1,IBR,20500000.0
12,11,12,1,IBR,15000000.0
12,11,12,1,IBR,10000000.0
6,5,6,1,IBR,15000000.0
6,5,6,1,IBR,300000.0
6,5,6,1,IBR,3176779.0
6,5,6,1,IBR,879882.0
36,0,3,3,IBR,17473571.0
24,0,4,4,IBR,15000000.0
36,0,36,36,IBR,322000000.0
12,11,12,1,IBR,19000000.0
12,11,12,1,IBR,1200000.0
12,11,12,1,IBR,6620000.0
12,11,12,1,IBR,10000000.0
12,11,12,1,IBR,1500000.0
6,5,6,1,IBR,5020000.0
6,5,6,1,IBR,150000.0
3,2,3,1,IBR,6000000.0
6,5,6,1,IBR,100000000.0
24,1,4,3,IBR,99817060.0
6,5,6,1,IBR,39000000.0
96,2,16,14,IBR,69000000.0
84,2,14,12,IBR,70000000.0
10,0,10,10,IBR,8500000.0
60,0,10,10,IBR,240000000.0
36,0,36,36,IBR,200000000.0
60,0,10,10,IBR,98220300.0
5,0,1,1,IBR,300000000.0
24,0,4,4,IBR,10900000.0
12,0,12,12,IBR,117000000.0
6,0,6,6,IBR,1187107393.0
60,2,10,8,IBR,7036000.0
36,0,6,6,IBR,8000000.0
36,0,6,6,IBR,3200000.0
8,0,1,1,IBR,8000000.0
13,0,12,12,IBR,1270000.0
60,0,10,10,IBR,15500000.0
120,8,20,12,IBR,20000000.0
120,2,20,18,IBR,45000000.0
36,0,3,3,IBR,2500000.0
144,6,24,18,IBR,10000000.0
60,0,10,10,IBR,10000000.0
19,0,18,18,IBR,3000000.0
12,11,12,1,IBR,87734850.0
36,0,6,6,IBR,4000000.0
18,0,17,17,IBR,2200000.0
81,8,13,5,IBR,10000000.0
72,6,12,6,IBR,16000000.0
36,0,6,6,IBR,4500000.0
60,0,10,10,IBR,5000000.0
24,1,2,1,IBR,15000000.0
36,0,12,12,IBR,15000000.0
36,0,6,6,IBR,2200000.0
72,7,12,5,IBR,10500000.0
60,0,60,60,IBR,258599999.0
72,2,12,10,IBR,12000000.0
28,1,5,4,IBR,1865906.0
77,6,12,6,IBR,15000000.0
144,8,24,16,IBR,10000000.0
84,0,14,14,IBR,25000000.0
36,0,12,12,IBR,4000000.0
12,0,2,2,IBR,10546094.0
12,0,1,1,IBR,50000000.0
24,0,4,4,IBR,3720000.0
36,0,6,6,IBR,4000000.0
36,0,6,6,IBR,15000000.0
8,0,1,1,IBR,5000000.0
36,0,6,6,IBR,3300000.0
18,0,3,3,IBR,1900000.0
36,0,6,6,IBR,2800000.0
36,3,6,3,IBR,3250000.0
89,9,15,6,IBR,2750000.0
60,1,5,4,IBR,110000000.0
19,0,18,18,IBR,1591000.0
18,0,18,18,IBR,3000000.0
24,0,24,24,IBR,3604823.0
83,7,14,7,DTF,2498636.0
77,8,13,5,IBR,16000000.0
56,0,56,56,DTF,277556271.0
25,0,24,24,IBR,7823058.0
36,0,12,12,IBR,5000000.0
60,2,10,8,IBR,10500000.0
13,0,12,12,IBR,1153980.0
12,11,12,1,IBR,18787000.0
